A1,A2,A3,A4,A5,A6,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B2,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,C1,C2,C3,D1,D2,E1,E2
female,35-54,primary,middle,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,2 3 7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,4,1,69,41,Dissatisfied,I really enjoy reading in my spare time when time allows
female,18-34,primary,middle,region1,Rural,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,3 4 7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,4,1,107,40,Strongly dissatisfied,Most of the time I managing my schedule more than I used to
male,35-54,secondary,low,region1,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,1,61,28,Strongly dissatisfied,I would say cooking at home even if it takes effort
female,18-34,tertiary or higher,low,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,5,2,68,39,Strongly dissatisfied,I often find myself managing my schedule on a regular basis
male,18-34,primary,high,region3,Urban,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,1 5 6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,1,3,106,43,Dissatisfied,I would say staying on top of my health and find it rewarding
male,35-54,tertiary or higher,low,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,3,5,61,18,NA,In my experience meeting up with friends when time allows
female,18-34,tertiary or higher,high,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,4 6 8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,5,5,3,94,45,Strongly dissatisfied,I often find myself cooking at home more than I used to
male,18-34,secondary,high,region2,Rural,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,1 5 7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,2,1,110,38,NA,I would say keeping active outdoors on a regular basis
female,18-34,secondary,high,region1,Rural,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,2 6 7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,5,5,119,32,Dissatisfied,I would say meeting up with friends when time allows
female,35-54,secondary,high,region1,Rural,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,6 7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,4,4,103,10,NA,In my experience keeping active outdoors when time allows
male,18-34,secondary,high,region1,Rural,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,4 5 7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,2,1,85,44,NA,I would say managing my schedule depending on the season
female,35-54,secondary,middle,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,5,5,49,20,Neutral,I would say managing my schedule depending on the season
male,35-54,secondary,high,region3,Urban,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,4 5 7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,3,2,64,36,Neutral,I often find myself meeting up with friends whenever possible
male,18-34,secondary,high,region2,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,5 7 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,3,5,89,36,Dissatisfied,I often find myself reading in my spare time more than I used to
female,18-34,secondary,high,region2,Rural,2 3,FALSE,TRUE,TRUE,FALSE,FALSE,5 7 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,5,5,3,78,39,Strongly dissatisfied,In my experience cooking at home depending on the season
female,35-54,tertiary or higher,high,region1,Rural,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,3 7 8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5,4,2,81,32,Strongly dissatisfied,Personally I think cooking at home and would recommend it
male,18-34,secondary,low,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,2 4 7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,3,2,96,41,NA,I often find myself keeping active outdoors more than I used to
male,18-34,secondary,middle,region3,Urban,4,FALSE,FALSE,FALSE,TRUE,FALSE,1 5 7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5,3,1,78,44,NA,I often find myself keeping active outdoors more than I used to
female,18-34,secondary,low,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,2 5 6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4,1,87,42,Neutral,Personally I think keeping active outdoors even if it takes effort
male,35-54,secondary,middle,region3,Urban,3 5,FALSE,FALSE,TRUE,FALSE,TRUE,5 7 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,2,4,84,31,NA,I would say keeping active outdoors and find it rewarding
male,18-34,secondary,middle,region3,Urban,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,1 7 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,5,3,73,38,NA,I often find myself staying on top of my health when time allows
male,18-34,secondary,middle,region3,Urban,1,TRUE,FALSE,FALSE,FALSE,FALSE,1 4 7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,2,3,74,43,NA,In my experience reading in my spare time though it can be difficult
male,35-54,secondary,middle,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 3 6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,3,4,27,15,Dissatisfied,Most of the time I meeting up with friends though it can be difficult
male,18-34,secondary,high,region1,Rural,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,5,1,86,37,Strongly dissatisfied,I would say managing my schedule and would recommend it
female,18-34,secondary,low,region1,Rural,3 4,FALSE,FALSE,TRUE,TRUE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4,3,3,100,33,Strongly dissatisfied,In my experience spending time with family depending on the season
female,18-34,secondary,high,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 4 6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,5,4,3,65,41,Dissatisfied,I often find myself travelling when I can whenever possible
female,18-34,tertiary or higher,high,region1,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,4,84,43,Strongly dissatisfied,In my experience managing my schedule and would recommend it
female,18-34,tertiary or higher,middle,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,1 6 8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5,5,3,83,38,Dissatisfied,I often find myself reading in my spare time on a regular basis
male,18-34,tertiary or higher,middle,region3,Urban,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,1,5,109,48,Neutral,I often find myself learning new things though it can be difficult
female,18-34,tertiary or higher,middle,region1,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,3,4,75,30,Strongly dissatisfied,Personally I think cooking at home whenever possible
male,55+,tertiary or higher,high,region1,Rural,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,2 4 8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5,1,2,40,7,NA,Most of the time I travelling when I can whenever possible
male,18-34,primary,high,region1,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,3,101,48,Strongly dissatisfied,I often find myself cooking at home and would recommend it
female,35-54,tertiary or higher,middle,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,1 3 8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,5,5,41,24,Dissatisfied,In my experience managing my schedule though it can be difficult
female,18-34,secondary,high,region1,Rural,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,2 4 8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,2,3,92,38,Neutral,I often find myself reading in my spare time and would recommend it
female,18-34,tertiary or higher,low,region1,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,4 6 8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,5,3,1,87,43,Dissatisfied,I often find myself staying on top of my health though it can be difficult
male,35-54,tertiary or higher,middle,region2,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 5 8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,3,54,35,Strongly dissatisfied,In my experience reading in my spare time when time allows
male,18-34,primary,low,region1,Rural,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,5,1,105,49,Neutral,In my experience staying on top of my health and find it rewarding
female,18-34,secondary,middle,region2,Rural,3 4,FALSE,FALSE,TRUE,TRUE,FALSE,1 2 6,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,4,5,79,26,Neutral,In my experience reading in my spare time more than I used to
female,35-54,secondary,high,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,5,4,4,66,21,NA,Most of the time I reading in my spare time even if it takes effort
female,18-34,tertiary or higher,low,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,4,5,99,37,Strongly dissatisfied,I often find myself meeting up with friends even if it takes effort
male,18-34,secondary,low,region3,Urban,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,1 4 7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,3,5,76,46,Neutral,I would say reading in my spare time whenever possible
male,18-34,tertiary or higher,middle,region3,Urban,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,2,4,66,38,Strongly dissatisfied,I would say spending time with family more than I used to
female,35-54,tertiary or higher,middle,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,2 4 6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,5,5,99,24,NA,I would say spending time with family whenever possible
male,18-34,tertiary or higher,high,region2,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,2 6 7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,4,2,92,33,Neutral,I would say cooking at home though it can be difficult
female,35-54,tertiary or higher,low,region2,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4,3,3,61,38,NA,Personally I think cooking at home more than I used to
female,18-34,tertiary or higher,low,region3,Urban,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,2 3 4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,2,95,35,NA,I often find myself cooking at home as much as I can
male,35-54,secondary,high,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,2 6 8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,2,65,13,NA,I would say meeting up with friends even if it takes effort
female,18-34,secondary,middle,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,5,4,52,41,Dissatisfied,I often find myself keeping active outdoors and find it rewarding
male,18-34,secondary,middle,region2,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,3,1,78,30,NA,In my experience managing my schedule as much as I can
female,35-54,tertiary or higher,high,region1,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,1 6 8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,5,4,51,31,Strongly dissatisfied,Most of the time I travelling when I can more than I used to
male,18-34,tertiary or higher,low,region2,Rural,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,1 5 6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,2,2,103,40,NA,I would say cooking at home and would recommend it
female,35-54,primary,middle,region1,Rural,1,TRUE,FALSE,FALSE,FALSE,FALSE,4 6 8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,5,1,65,32,Dissatisfied,Most of the time I learning new things though it can be difficult
male,18-34,tertiary or higher,middle,region1,Rural,2,FALSE,TRUE,FALSE,FALSE,FALSE,2 5 8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,4,95,34,NA,I often find myself staying on top of my health though it can be difficult
male,35-54,secondary,middle,region3,Urban,2 5,FALSE,TRUE,FALSE,FALSE,TRUE,1 4 7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,4,3,53,13,Strongly dissatisfied,In my experience cooking at home even if it takes effort
male,18-34,tertiary or higher,low,region3,Urban,2,FALSE,TRUE,FALSE,FALSE,FALSE,1 5 8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5,3,3,104,47,Strongly dissatisfied,I often find myself meeting up with friends depending on the season
female,18-34,tertiary or higher,middle,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,5,3,91,39,Strongly dissatisfied,Most of the time I cooking at home though it can be difficult
female,18-34,tertiary or higher,low,region1,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,4 6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4,4,5,101,33,Strongly dissatisfied,I really enjoy keeping active outdoors and find it rewarding
female,18-34,tertiary or higher,low,region1,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,2 4 7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5,5,1,113,45,Neutral,Most of the time I reading in my spare time as much as I can
male,35-54,secondary,middle,region3,Urban,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,1 7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,4,2,59,39,NA,Most of the time I travelling when I can depending on the season
female,18-34,secondary,high,region1,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,5 6 8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,5,4,1,114,41,Dissatisfied,Personally I think travelling when I can on a regular basis
male,18-34,primary,middle,region3,Urban,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,5 7 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,2,2,98,45,NA,Personally I think keeping active outdoors and find it rewarding
female,18-34,tertiary or higher,low,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,1 3 7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4,3,3,83,36,Strongly dissatisfied,Most of the time I travelling when I can depending on the season
male,18-34,tertiary or higher,low,region1,Rural,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,4,2,67,37,Strongly dissatisfied,I would say spending time with family though it can be difficult
female,18-34,tertiary or higher,low,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,5,3,81,37,Strongly dissatisfied,I would say keeping active outdoors though it can be difficult
female,18-34,secondary,low,region1,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,4,115,47,Strongly dissatisfied,Personally I think learning new things on a regular basis
female,18-34,secondary,high,region3,Urban,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,3 4 7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4,4,2,94,33,Strongly dissatisfied,Most of the time I cooking at home and would recommend it
female,18-34,secondary,low,region1,Rural,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,1 3 8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,5,4,77,34,Dissatisfied,I really enjoy keeping active outdoors and would recommend it
male,35-54,tertiary or higher,low,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 2 5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,4,4,56,36,Neutral,Personally I think keeping active outdoors though it can be difficult
female,18-34,tertiary or higher,middle,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,1,5,88,30,Neutral,I really enjoy reading in my spare time whenever possible
male,18-34,tertiary or higher,middle,region1,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,2 4 7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,3,2,100,33,NA,In my experience keeping active outdoors when time allows
female,35-54,tertiary or higher,middle,region1,Rural,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,4,4,51,25,NA,Personally I think staying on top of my health more than I used to
female,18-34,secondary,middle,region2,Rural,3 4,FALSE,FALSE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,2,85,34,Neutral,I really enjoy reading in my spare time and would recommend it
female,18-34,tertiary or higher,low,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,4,3,41,44,Strongly dissatisfied,I often find myself managing my schedule on a regular basis
male,55+,primary,high,region2,Rural,2 4 5,FALSE,TRUE,FALSE,TRUE,TRUE,4 7 8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,2,3,19,14,NA,I often find myself managing my schedule as much as I can
female,35-54,secondary,low,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,4,4,55,32,Strongly dissatisfied,I often find myself meeting up with friends and find it rewarding
female,18-34,secondary,low,region1,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,2,3,110,42,Neutral,I really enjoy reading in my spare time and find it rewarding
female,55+,secondary,middle,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 5 8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,5,5,3,69,6,Neutral,In my experience staying on top of my health and find it rewarding
female,18-34,primary,low,region3,Urban,1,TRUE,FALSE,FALSE,FALSE,FALSE,4 6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,5,1,100,47,NA,Personally I think managing my schedule as much as I can
male,18-34,primary,middle,region3,Urban,1,TRUE,FALSE,FALSE,FALSE,FALSE,5 7 8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,1,4,78,12,NA,In my experience cooking at home even if it takes effort
male,35-54,secondary,high,region1,Rural,4,FALSE,FALSE,FALSE,TRUE,FALSE,1 2 8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,3,46,39,Neutral,In my experience learning new things depending on the season
female,35-54,secondary,low,region2,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 5 7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,4,4,4,47,17,NA,In my experience learning new things on a regular basis
female,18-34,secondary,low,region1,Rural,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,4 6 8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,5,2,1,114,46,Dissatisfied,I would say learning new things even if it takes effort
female,55+,tertiary or higher,high,region1,Rural,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,1 6 7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,3,3,11,2,NA,Most of the time I spending time with family and find it rewarding
female,55+,primary,middle,region3,Urban,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,3 5 6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,3,4,8,16,Strongly dissatisfied,I would say keeping active outdoors though it can be difficult
male,35-54,tertiary or higher,middle,region3,Urban,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2,5,39,16,Dissatisfied,In my experience spending time with family as much as I can
female,18-34,secondary,middle,region1,Rural,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,2 3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,2,101,35,Strongly dissatisfied,I often find myself reading in my spare time as much as I can
female,35-54,tertiary or higher,middle,region2,Rural,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,2 4 6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,5,1,79,27,Strongly dissatisfied,Most of the time I spending time with family as much as I can
female,18-34,primary,high,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,1 5 6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,3,2,103,42,Strongly dissatisfied,I often find myself learning new things whenever possible
female,55+,tertiary or higher,low,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4,5,5,34,25,Dissatisfied,Personally I think staying on top of my health even if it takes effort
female,18-34,secondary,low,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 5 6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3,5,104,40,Strongly dissatisfied,I often find myself keeping active outdoors and find it rewarding
male,18-34,secondary,high,region2,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,3,5,86,46,Strongly dissatisfied,Most of the time I meeting up with friends whenever possible
female,35-54,secondary,low,region3,Urban,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,5,2,77,21,Dissatisfied,I often find myself meeting up with friends and would recommend it
female,18-34,tertiary or higher,middle,region1,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,5,2,84,42,Strongly dissatisfied,In my experience staying on top of my health even if it takes effort
female,55+,secondary,low,region2,Rural,1 3 5,TRUE,FALSE,TRUE,FALSE,TRUE,3 5 6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,3,3,75,7,NA,I would say travelling when I can depending on the season
female,35-54,secondary,middle,region1,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,1,2,50,37,Neutral,I really enjoy staying on top of my health as much as I can
female,18-34,secondary,high,region2,Rural,1 3,TRUE,FALSE,TRUE,FALSE,FALSE,2 6 7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,1,97,30,Neutral,I really enjoy cooking at home and would recommend it
male,35-54,secondary,middle,region3,Urban,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,6 7 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,3,4,42,32,NA,Most of the time I managing my schedule and would recommend it
male,35-54,tertiary or higher,middle,region1,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,1 5 8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,4,38,40,NA,Most of the time I spending time with family and find it rewarding
female,35-54,secondary,low,region3,Urban,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,3 6 7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,5,1,42,21,Dissatisfied,I would say keeping active outdoors and find it rewarding
male,35-54,secondary,low,region2,Rural,5,FALSE,FALSE,FALSE,FALSE,TRUE,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,2,4,64,39,NA,I really enjoy spending time with family depending on the season
female,35-54,tertiary or higher,middle,region3,Urban,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,6 8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,5,4,5,16,14,Dissatisfied,I really enjoy meeting up with friends whenever possible
female,55+,secondary,low,region3,Urban,1 4 5,TRUE,FALSE,FALSE,TRUE,TRUE,2 3 6,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,3,2,32,15,Strongly dissatisfied,I would say managing my schedule depending on the season
female,35-54,tertiary or higher,middle,region3,Urban,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,1 6 8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,3,5,87,22,Neutral,I often find myself cooking at home as much as I can
male,35-54,tertiary or higher,high,region2,Rural,3 4 5,FALSE,FALSE,TRUE,TRUE,TRUE,2 4 7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,2,4,41,15,NA,In my experience keeping active outdoors on a regular basis
male,18-34,tertiary or higher,low,region1,Rural,4 5,FALSE,FALSE,FALSE,TRUE,TRUE,1 4 8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,5,111,43,Neutral,In my experience cooking at home as much as I can
female,18-34,tertiary or higher,low,region2,Rural,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,6 7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,5,5,2,76,41,Dissatisfied,I really enjoy meeting up with friends on a regular basis
